Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00     686/2058        __gnu_cxx::new_allocator<rp::Base*>::_M_max_size() const [17]
-----------------------------------------------
                0.00    0.00       1/686         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base* const&>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base* const&) [253]
                0.00    0.00     685/686         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base*>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base*&&) [74]
[50]     0.0    0.00    0.00     686         __gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >::difference_type __gnu_cxx::operator-<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > > const&, __gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > > const&) [50]
                0.00    0.00    1372/2744        __gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >::base() const [14]
-----------------------------------------------
                0.00    0.00       1/686         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base* const&>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base* const&) [253]
                0.00    0.00     685/686         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base*>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base*&&) [74]
[51]     0.0    0.00    0.00     686         std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_check_len(unsigned long, char const*) const [51]
                0.00    0.00    2744/10279       std::vector<rp::Base*, std::allocator<rp::Base*> >::size() const [8]
                0.00    0.00    1372/1372        std::vector<rp::Base*, std::allocator<rp::Base*> >::max_size() const [25]
                0.00    0.00     686/686         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [56]
-----------------------------------------------
                0.00    0.00       1/686         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base* const&>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base* const&) [253]
                0.00    0.00     685/686         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base*>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base*&&) [74]
[52]     0.0    0.00    0.00     686         std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::_M_allocate(unsigned long) [52]
                0.00    0.00     686/686         std::allocator_traits<std::allocator<rp::Base*> >::allocate(std::allocator<rp::Base*>&, unsigned long) [54]
-----------------------------------------------
                0.00    0.00     686/686         std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::_M_deallocate(rp::Base**, unsigned long) [20]
[53]     0.0    0.00    0.00     686         std::allocator_traits<std::allocator<rp::Base*> >::deallocate(std::allocator<rp::Base*>&, rp::Base**, unsigned long) [53]
                0.00    0.00     686/686         __gnu_cxx::new_allocator<rp::Base*>::deallocate(rp::Base**, unsigned long) [48]
-----------------------------------------------
                0.00    0.00     686/686         std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::_M_allocate(unsigned long) [52]
[54]     0.0    0.00    0.00     686         std::allocator_traits<std::allocator<rp::Base*> >::allocate(std::allocator<rp::Base*>&, unsigned long) [54]
                0.00    0.00     686/686         __gnu_cxx::new_allocator<rp::Base*>::allocate(unsigned long, void const*) [49]
-----------------------------------------------
                0.00    0.00       1/686         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base* const&>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base* const&) [253]
                0.00    0.00     685/686         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base*>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base*&&) [74]
[55]     0.0    0.00    0.00     686         std::vector<rp::Base*, std::allocator<rp::Base*> >::begin() [55]
                0.00    0.00     686/2742        __gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >::__normal_iterator(rp::Base** const&) [15]
-----------------------------------------------
                0.00    0.00     686/686         std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_check_len(unsigned long, char const*) const [51]
[56]     0.0    0.00    0.00     686         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [56]
-----------------------------------------------
                0.00    0.00     685/685         rp::Scene::SceneUpdate() [66]
[57]     0.0    0.00    0.00     685         rp::GameObject::Draw() [57]
                0.00    0.00     685/2055        rp::Base::IsEnabled() [18]
                0.00    0.00     685/685         rp::CharacterSprite::GetFile() [60]
                0.00    0.00     685/685         PngFile::GetPath[abi:cxx11]() [68]
-----------------------------------------------
                0.00    0.00     685/685         rp::Scene::SceneUpdate() [66]
[58]     0.0    0.00    0.00     685         rp::GameObject::Update() [58]
-----------------------------------------------
                0.00    0.00     685/685         rp::RosenoernEngine::SDLHandle() [62]
[59]     0.0    0.00    0.00     685         rp::InputHandler::Clear() [59]
-----------------------------------------------
                0.00    0.00     685/685         rp::GameObject::Draw() [57]
[60]     0.0    0.00    0.00     685         rp::CharacterSprite::GetFile() [60]
-----------------------------------------------
                0.00    0.00     685/685         main [6]
[61]     0.0    0.00    0.00     685         rp::RosenoernEngine::Update() [61]
                0.00    0.00     685/685         rp::RosenoernEngine::SDLHandle() [62]
                0.00    0.00     685/685         rp::Scene::SceneUpdate() [66]
                0.00    0.00     685/685         std::__cxx11::to_string(unsigned int) [78]
-----------------------------------------------
                0.00    0.00     685/685         rp::RosenoernEngine::Update() [61]
[62]     0.0    0.00    0.00     685         rp::RosenoernEngine::SDLHandle() [62]
                0.00    0.00     685/685         rp::InputHandler::Clear() [59]
                0.00    0.00       1/1           rp::RosenoernEngine::Quit() [219]
-----------------------------------------------
                0.00    0.00     685/685         rp::Scene::SceneUpdate() [66]
[63]     0.0    0.00    0.00     685         rp::Base::GetZ() [63]
-----------------------------------------------
                0.00    0.00     685/685         rp::Scene::SceneUpdate() [66]
[64]     0.0    0.00    0.00     685         rp::Base::Parse(std::vector<rp::Base*, std::allocator<rp::Base*> >&) [64]
                0.00    0.00     685/2055        rp::Base::IsEnabled() [18]
                0.00    0.00     685/685         std::vector<rp::Base*, std::allocator<rp::Base*> >::push_back(rp::Base*&&) [76]
-----------------------------------------------
                0.00    0.00     685/685         rp::Scene::SceneUpdate() [66]
[65]     0.0    0.00    0.00     685         rp::Base::GetName[abi:cxx11]() [65]
-----------------------------------------------
                0.00    0.00     685/685         rp::RosenoernEngine::Update() [61]
[66]     0.0    0.00    0.00     685         rp::Scene::SceneUpdate() [66]
                0.00    0.00    4110/4110        std::vector<rp::Base*, std::allocator<rp::Base*> >::at(unsigned long) [11]
                0.00    0.00    2740/10279       std::vector<rp::Base*, std::allocator<rp::Base*> >::size() const [8]
                0.00    0.00     685/689         std::vector<rp::Base*, std::allocator<rp::Base*> >::vector() [45]
                0.00    0.00     685/685         rp::Base::Parse(std::vector<rp::Base*, std::allocator<rp::Base*> >&) [64]
                0.00    0.00     685/685         rp::CppTools::BaseVectorSort(std::vector<rp::Base*, std::allocator<rp::Base*> >&) [67]
                0.00    0.00     685/2055        rp::Base::IsEnabled() [18]
                0.00    0.00     685/685         rp::Base::GetName[abi:cxx11]() [65]
                0.00    0.00     685/685         rp::Base::GetZ() [63]
                0.00    0.00     685/685         rp::GameObject::Update() [58]
                0.00    0.00     685/685         rp::GameObject::Draw() [57]
                0.00    0.00     685/687         std::vector<rp::Base*, std::allocator<rp::Base*> >::clear() [47]
                0.00    0.00     685/691         std::vector<rp::Base*, std::allocator<rp::Base*> >::~vector() [40]
-----------------------------------------------
                0.00    0.00     685/685         rp::Scene::SceneUpdate() [66]
[67]     0.0    0.00    0.00     685         rp::CppTools::BaseVectorSort(std::vector<rp::Base*, std::allocator<rp::Base*> >&) [67]
                0.00    0.00     685/10279       std::vector<rp::Base*, std::allocator<rp::Base*> >::size() const [8]
-----------------------------------------------
                0.00    0.00     685/685         rp::GameObject::Draw() [57]
[68]     0.0    0.00    0.00     685         PngFile::GetPath[abi:cxx11]() [68]
-----------------------------------------------
                0.00    0.00     685/685         void std::allocator_traits<std::allocator<rp::Base*> >::construct<rp::Base*, rp::Base*>(std::allocator<rp::Base*>&, rp::Base**, rp::Base*&&) [72]
[69]     0.0    0.00    0.00     685         void __gnu_cxx::new_allocator<rp::Base*>::construct<rp::Base*, rp::Base*>(rp::Base**, rp::Base*&&) [69]
                0.00    0.00     685/2740        rp::Base*&& std::forward<rp::Base*>(std::remove_reference<rp::Base*>::type&) [16]
                0.00    0.00     685/694         operator new(unsigned long, void*) [35]
-----------------------------------------------
                0.00    0.00     685/685         std::vector<rp::Base*, std::allocator<rp::Base*> >::back() [75]
[70]     0.0    0.00    0.00     685         __gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >::operator*() const [70]
-----------------------------------------------
                0.00    0.00     685/685         std::vector<rp::Base*, std::allocator<rp::Base*> >::back() [75]
[71]     0.0    0.00    0.00     685         __gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >::operator-(long) const [71]
                0.00    0.00     685/2742        __gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >::__normal_iterator(rp::Base** const&) [15]
-----------------------------------------------
                0.00    0.00     685/685         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base*>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base*&&) [74]
[72]     0.0    0.00    0.00     685         void std::allocator_traits<std::allocator<rp::Base*> >::construct<rp::Base*, rp::Base*>(std::allocator<rp::Base*>&, rp::Base**, rp::Base*&&) [72]
                0.00    0.00     685/2740        rp::Base*&& std::forward<rp::Base*>(std::remove_reference<rp::Base*>::type&) [16]
                0.00    0.00     685/685         void __gnu_cxx::new_allocator<rp::Base*>::construct<rp::Base*, rp::Base*>(rp::Base**, rp::Base*&&) [69]
-----------------------------------------------
                0.00    0.00     685/685         std::vector<rp::Base*, std::allocator<rp::Base*> >::push_back(rp::Base*&&) [76]
[73]     0.0    0.00    0.00     685         rp::Base*& std::vector<rp::Base*, std::allocator<rp::Base*> >::emplace_back<rp::Base*>(rp::Base*&&) [73]
                0.00    0.00     685/2740        rp::Base*&& std::forward<rp::Base*>(std::remove_reference<rp::Base*>::type&) [16]
                0.00    0.00     685/1371        std::vector<rp::Base*, std::allocator<rp::Base*> >::end() [33]
                0.00    0.00     685/685         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base*>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base*&&) [74]
                0.00    0.00     685/685         std::vector<rp::Base*, std::allocator<rp::Base*> >::back() [75]
-----------------------------------------------
                0.00    0.00     685/685         rp::Base*& std::vector<rp::Base*, std::allocator<rp::Base*> >::emplace_back<rp::Base*>(rp::Base*&&) [73]
[74]     0.0    0.00    0.00     685         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base*>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base*&&) [74]
